priority_group,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_datum_cd,huc_cd,huc8_name,parameter_count,parameter_codes,parameter_names,site_web_url
4_tualatin,452559122472401,"SUMMER CREEK AT FOWLER MIDDLE SCHOOL, TIGARD, OR",ST,45.43284038,-122.7911617,NAD27,17090010,Tualatin,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/452559122472401/
4_tualatin,452600122471700,"SUMMER CREEK BELOW FOWLER WOODS TRAIL, SITE 1",ST,45.4333444,-122.7880722,NAD83,17090010,Tualatin,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/452600122471700/
4_tualatin,452600122471400,"SUMMER CREEK BELOW FOWLER WOODS TRAIL, SITE 2",ST,45.4332972,-122.787136,NAD83,17090010,Tualatin,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/452600122471400/
4_tualatin,14202630,"WAPATO CANAL AT PUMP HOUSE, AT GASTON, OR",ST-CA,45.4401722,-123.1251806,NAD83,17090010,Tualatin,1,00065,gage_height,https://waterdata.usgs.gov/monitoring-location/14202630/
4_upper_willamette,14173500,"CALAPOOIA RIVER AT ALBANY, OR",ST,44.62002778,-123.1284722,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14173500/
4_upper_willamette,14170000,"LONG TOM RIVER AT MONROE, OR",ST,44.3128333,-123.296361,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14170000/
4_upper_willamette,14169000,"LONG TOM RIVER NEAR ALVADORE, OR",ST,44.1226111,-123.3003056,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14169000/
4_upper_willamette,14166500,"LONG TOM RIVER NEAR NOTI, OR",ST,44.04984478,-123.4262097,NAD27,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14166500/
4_upper_willamette,14190610,"LUCKIAMUTE RIVER NEAR BUENA VISTA, OR",ST,44.73008889,-123.1623,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14190610/
4_upper_willamette,14190500,"LUCKIAMUTE RIVER NEAR SUVER, OR",ST,44.78317527,-123.2345435,NAD27,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14190500/
4_upper_willamette,14171000,"MARYS RIVER NEAR PHILOMATH, OR",ST,44.525,-123.334,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14171000/
4_upper_willamette,441351123090900,WILLAMETTE R SIDE CHANNEL ON RB NEAR RM 164.8,ST,44.23076389,-123.152436,NAD83,17090003,Upper Willamette,3,"00010,00095,00300","water_temperature,specific_conductance,dissolved_oxygen",https://waterdata.usgs.gov/monitoring-location/441351123090900/
4_upper_willamette,441558123103500,WILLAMETTE R SIDE CHANNEL ON LB NEAR RM 161.3,ST,44.26624444,-123.1764333,NAD83,17090003,Upper Willamette,2,"00010,00300","water_temperature,dissolved_oxygen",https://waterdata.usgs.gov/monitoring-location/441558123103500/
4_upper_willamette,14172000,CALAPOOIA R AT HOLLEY OREG,ST,44.3512362,-122.7873068,NAD27,17090003,Upper Willamette,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14172000/
4_upper_willamette,14167000,"COYOTE CREEK NEAR CROW, OREG.",ST,44.0217904,-123.255926,NAD27,17090003,Upper Willamette,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14167000/
4_upper_willamette,444650123134500,"LUCKIAMUTE RIVER NEAR PARKER, OR",ST,44.7805111,-123.2292472,NAD83,17090003,Upper Willamette,1,00065,gage_height,https://waterdata.usgs.gov/monitoring-location/444650123134500/
4_upper_willamette,441447123103000,WILLAMETTE R ALCOVE ON LB NEAR RM 162.8,ST,44.2462611,-123.1750833,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441447123103000/
4_upper_willamette,444517123084900,WILLAMETTE R ALCOVE ON RB AT RM 107.5,ST,44.7547111,-123.1469722,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/444517123084900/
4_upper_willamette,441540123101900,WILLAMETTE R ALCOVE ON RB NEAR RM 161.7,ST,44.261075,-123.1720222,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441540123101900/
4_upper_willamette,441515123104000,WILLAMETTE R ALCOVE ON RB NEAR RM 162.2,ST,44.25425,-123.1779056,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441515123104000/
4_upper_willamette,441428123095600,WILLAMETTE R ALCOVE ON RB NEAR RM 163.5,ST,44.24120556,-123.1656639,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441428123095600/
4_upper_willamette,441359123093800,WILLAMETTE R ON LB NEAR RM 164.2,ST,44.2329222,-123.1605556,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441359123093800/
4_upper_willamette,441613123102600,WILLAMETTE R ON RB AT RM 161,ST,44.270275,-123.1739139,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441613123102600/
4_upper_willamette,441155123091900,WILLAMETTE R ON RB NEAR RM 167.8,ST,44.19862778,-123.1552333,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441155123091900/
4_upper_willamette,441152123085600,WILLAMETTE R SIDE CHANNEL ON RB NEAR RM 168.1,ST,44.19764444,-123.1488583,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441152123085600/
4_upper_willamette,441446123103500,WILLAMETTE R SIDE CHANNELON LB NEAR RM 162.8,ST,44.24610556,-123.176286,NAD83,17090003,Upper Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/441446123103500/
4_yamhill,14196000,"HASKINS CREEK BLW RESERVOIR, NR MCMINNVILLE, OR",ST,45.3109461,-123.3498315,NAD27,17090008,Yamhill,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14196000/
4_yamhill,14193000,"WILLAMINA CREEK NEAR WILLAMINA, OR",ST,45.1428905,-123.4942756,NAD27,17090008,Yamhill,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14193000/
